9135	310
9136	123
9137	179
9138	264
9139	265
9140	265
9142	171
9143	74
9144	348
9145	130
9146	285
9147	24
9148	28
9149	24
9150	24
9151	1
9152	58
9153	370
9154	30
9155	133
9156	370
9157	306
9158	85
9159	301
9160	108
9161	6
9162	84
9163	282
9164	300
9165	302
9166	173
9167	265
9168	301
9169	15
9170	356
9171	134
9172	240
9173	312
9174	133
9175	341
9176	312
9177	69
9178	280
9179	50
9180	156
9181	106
9182	143
9183	180
9184	107
9185	322
9186	156
9187	392
9188	137
9189	388
9190	6
9191	70
9192	152
9193	319
9194	38
9195	300
9196	370
9197	264
9198	252
9199	364
9200	118
9201	310
9202	320
9203	38
9204	170
9205	68
9206	133
9208	123
9209	204
9210	356
9211	195
9212	38
9213	100
9214	357
9215	363
9216	403
9217	119
9218	133
9219	68
9220	55
9221	330
9222	206
9223	124
9224	173
9225	332
9226	349
9227	384
9228	347
9229	364
9230	187
9231	0
9232	192
9233	237
9234	358
9235	365
9236	146
9237	40
9238	179
9239	335
9240	366
9241	88
9242	14
9243	261
9244	261
9245	138
9246	253
9247	93
9248	6
9249	77
9250	89
9251	79
9252	116
9253	329
9254	154
9255	308
9256	255
9257	125
9258	392
9259	298
9260	345
9261	345
9262	34
9263	211
9264	48
9265	346
9266	46
9267	73
9268	342
9269	124
9270	237
9271	345
9272	106
9273	360
9274	146
9275	187
9276	79
9277	100
9278	198
9279	58
9280	255
9281	37
9282	345
9283	99
9284	94
9285	137
9286	123
9287	38
9288	299
9289	211
9290	335
9291	94
9292	365
9293	58
9294	237
9295	173
9296	11
9297	372
9298	159
9299	255
9300	258
9301	345
9302	79
9303	300
9304	266
9305	244
9306	342
9307	216
9308	209
9309	180
9310	269
9311	370
9312	65
9313	394
9314	300
9315	394
9316	386
9317	180
9318	365
9319	255
9320	251
9321	403
9322	107
9323	49
9324	341
9325	356
9326	119
9327	215
9328	95
9329	243
9330	365
9331	350
9332	298
9333	125
9334	206
9335	57
9336	265
9337	143
9338	97
9339	375
9340	336
9341	78
9342	253
9343	242
9344	17
9345	94
9346	362
9347	119
9348	375
9349	119
9350	115
9351	142
9352	369
9353	94
9354	57
9355	394
9356	337
9357	147
9358	106
9359	147
9360	410
9361	21
9362	184
9363	72
9364	227
9365	384
9366	310
9367	348
9368	132
9369	255
9370	83
9371	79
9372	110
9373	384
9374	346
9375	365
9376	178
9377	403
9378	204
9379	201
9380	392
9381	363
9382	133
9383	394
9384	147
9385	304
9386	377
9387	350
9388	152
9389	130
9390	158
9391	127
9392	322
9393	348
9394	79
9395	357
9396	355
9397	159
9398	361
9399	169
9400	365
9401	1
9402	250
9403	298
9404	330
9405	123
9406	123
9407	78
9408	337
9409	114
9410	376
9411	370
9412	63
9413	239
9414	349
9415	1
9416	102
9417	161
9418	360
9419	57
9420	350
9421	14
9422	130
9424	126
9426	159
9427	78
9429	133
9430	229
9431	209
9432	368
9433	118
9434	372
9435	184
9436	253
9437	195
9438	100
9439	79
9440	38
9441	295
9442	173
9443	211
9444	406
9445	119
9446	157
9447	350
9448	348
9449	169
9450	11
9451	389
9452	384
9453	176
9454	6
9455	204
9456	170
9457	315
9458	93
9459	21
9460	116
9461	122
9462	103
9463	309
9464	152
9465	370
9466	361
9467	106
9468	106
9469	7
9470	116
9471	317
9472	47
9473	365
9474	1
9475	134
9476	332
9477	348
9478	339
9479	173
9480	346
9481	321
9482	300
9483	207
9484	35
9485	345
9486	379
9487	79
9488	73
9489	255
9490	65
9491	261
9492	192
9494	123
9495	73
9497	169
9498	176
9499	317
9500	379
9501	128
9503	105
9504	133
9505	406
9506	344
9507	90
9508	139
9509	125
9510	255
9511	301
9512	341
9513	303
9514	33
9515	83
9516	173
9517	258
9518	2
9519	138
9520	368
9521	222
9522	371
9523	326
9524	166
9525	260
9526	346
9527	336
9528	125
9529	1
9530	68
9531	230
9532	153
9533	402
9534	402
9535	294
9536	300
9537	122
9538	179
9539	0
9540	350
9541	349
9542	335
9543	345
9544	342
9545	54
9546	138
9547	125
9548	255
9549	255
9550	322
9551	59
9552	59
9553	337
9554	403
9555	332
9556	54
9557	48
9558	119
9559	79
9560	255
9561	389
9562	88
9563	176
9564	348
9565	246
9566	291
9567	165
9568	380
9569	262
9570	107
9571	238
9572	389
9573	288
9574	398
9575	225
9576	113
9577	191
9578	361
9579	65
9580	145
9581	32
9582	20
9583	70
9584	168
9585	350
9587	321
9588	38
9589	325
9590	2
9591	142
9592	59
9593	147
9594	369
9595	341
9596	213
9597	293
9598	371
9599	389
9600	165
9601	138
9602	124
9603	116
9604	69
9605	394
9606	31
9607	159
9608	235
9609	371
9610	366
9611	377
9612	363
9613	236
9614	202
9615	125
9616	374
9617	44
9618	130
9619	128
9620	128
9621	346
9622	119
9623	133
9624	162
9625	393
9626	341
9627	291
9628	356
9629	129
9630	74
9631	361
9632	357
9633	176
9634	371
9635	286
9636	38
9637	137
9638	361
9639	293
9640	244
9641	24
9642	173
9643	368
9644	30
9645	341
9646	203
9647	367
9648	244
9650	162
9651	346
9652	371
9653	138
9654	185
9655	157
9656	26
9657	132
9658	325
9659	363
9660	119
9661	0
9662	355
9663	258
9664	288
9665	369
9666	313
9667	123
9668	351
9669	344
9670	309
9671	192
9672	30
9673	115
9674	152
9675	318
9676	286
9677	36
9678	230
9679	312
9680	337
9681	133
9682	241
9683	345
9684	257
9685	300
9686	100
9687	403
9688	138
9689	191
9690	343
9691	337
9692	310
9693	38
9694	118
9695	317
9696	134
9697	115
9698	317
9699	261
9700	225
9701	119
9703	284
9704	220
9705	100
9706	211
9707	66
9708	1
9710	330
9711	14
9712	5
9713	5
9714	175
9715	54
9716	389
9717	208
9718	312
9719	312
9720	320
9721	65
9722	255
9723	137
9724	39
9725	137
9726	148
9727	320
9728	285
9729	26
9730	134
9731	1
9732	350
9733	248
9734	185
9735	95
9736	106
9737	350
9738	125
9739	130
9740	113
9741	237
9742	348
9743	380
9744	33
9745	356
9746	252
9747	62
9748	192
9749	192
9750	125
9751	170
9752	74
9753	95
9754	321
9755	364
9756	13
9757	367
9759	137
9760	201
9761	350
9762	126
9763	193
9764	269
9765	43
9766	245
9767	169
9768	350
9769	133
9770	395
9771	34
9772	162
9773	408
9774	350
9775	310
9776	118
9777	94
9778	177
9779	259
9780	346
9781	301
9782	32
9783	59
9784	120
9785	359
9786	345
9787	409
9788	20
9789	38
9790	162
9791	24
9792	45
9793	52
9794	59
9795	371
9796	335
9797	37
9798	137
9799	364
9800	346
9801	255
9802	118
9803	175
9804	300
9805	64
9806	130
9807	366
9808	254
9809	145
9810	261
9811	359
9812	225
9813	186
9814	310
9815	361
9816	367
9817	57
9818	59
9819	236
9820	394
9821	139
9822	229
9823	130
9824	130
9825	255
9826	79
9827	379
9828	365
9829	300
9830	137
9831	372
9832	1
9833	369
9834	145
9835	159
9836	371
9837	244
9838	61
9839	95
9840	352
9841	77
9842	60
9844	284
9845	246
9846	246
9847	366
9848	408
9849	227
9850	65
9851	116
9852	318
9853	132
9854	278
9855	118
9856	119
9857	364
9858	78
9859	246
9860	40
9861	133
9862	139
9863	118
9864	325
9865	33
9868	22
9869	325
9870	186
9871	130
9872	10
9873	370
9874	225
9875	366
9876	125
9877	208
9878	129
9879	389
9880	173
9881	182
9883	214
9884	350
9885	208
9886	361
9887	173
9888	186
9889	184
9890	208
9891	59
9892	36
9893	250
9894	246
9895	349
9896	132
9897	208
9898	346
9899	78
9900	157
9901	361
9902	32
9903	367
9904	270
9905	67
9906	165
9907	318
9908	350
9909	137
9910	48
9911	128
9912	132
9913	398
9914	225
9915	350
9916	22
9917	171
9918	32
9919	31
9920	173
9921	365
9922	191
9923	214
9924	377
9925	313
9926	346
9928	135
9929	375
9930	395
9931	167
9932	225
9933	214
9936	341
9937	130
9938	366
9939	264
9940	310
9941	226
9942	135
9943	130
9944	352
9945	366
9946	213
9947	333
9948	333
9949	77
9950	150
9951	372
9952	141
9953	247
9954	374
9955	50
9956	125
9957	130
9958	372
9959	79
9960	113
9961	163
9962	50
9963	330
9964	332
9965	341
9966	190
9967	113
9968	146
9969	275
9970	180
9971	106
9972	113
9973	319
9974	113
9975	332
9976	370
9977	113
9978	366
9979	131
9980	254
9981	371
9982	116
9983	372
9984	190
9985	266
9986	371
9987	262
9988	113
9989	46
9990	341
9991	372
9992	144
9993	157
9994	254
9995	372
9996	372
9997	79
9998	302
9999	332
10000	332
10001	333
10002	189
10003	130
10004	365
10005	128
10006	188
10007	188
10008	332
10009	360
10010	332
10011	329
10012	299
10013	254
10014	186
10016	360
10017	376
10018	341
10019	100
10020	371
10021	345
10022	111
10023	246
10024	365
10025	65
10026	257
10027	257
10028	390
10029	295
10030	60
10031	256
10034	161
10035	33
10036	255
10037	225
10038	208
10039	133
10040	134
10041	392
10042	392
10043	8
10044	359
10045	331
10046	261
10047	89
10048	146
10049	154
10050	77
10051	86
10052	89
10053	12
10054	320
10055	149
10056	127
10057	410
10058	154
10059	14
10060	353
10061	65
10062	140
10063	133
10064	159
10065	65
10066	140
10067	135
10068	320
10069	173
10070	6
10071	345
10072	89
10073	400
10074	252
10075	240
10076	321
10077	163
10078	265
10079	320
10080	392
10081	336
10082	97
10083	251
10084	67
10085	107
10086	221
10087	319
10088	246
10089	141
10090	362
10091	92
10092	5
10093	182
10094	264
10095	210
10096	152
10097	105
10098	358
10099	6
10100	38
10101	35
10102	180
10103	395
10104	94
10105	125
10106	392
10107	46
10108	165
10109	184
10110	184
10111	186
10112	5
10114	242
10116	353
10117	72
10118	133
10119	152
10120	186
10121	49
10122	38
10123	171
10124	96
10125	366
10126	124
10127	76
10128	388
10129	94
10130	110
10131	363
10132	78
10133	78
10134	111
10135	30
10136	362
10137	366
10138	84
10139	105
10140	372
10141	69
10142	351
10143	153
10144	141
10145	301
10146	79
10148	67
10149	123
10150	345
10151	158
10152	57
10154	60
10155	148
10157	215
10158	2
10159	353
10160	348
10161	128
10162	9
10163	243
10164	6
10165	365
10166	366
10167	116
10168	356
10169	46
10170	28
10171	103
10172	1
10173	245
10174	86
10175	267
10176	369
10177	146
10178	134
10179	65
10180	193
10181	168
10182	357
10183	37
10184	361
10185	139
10186	389
10187	178
10188	178
10189	21
10190	37
10192	21
10193	300
10194	357
10195	113
10196	141
10197	364
10198	222
10199	65
10200	371
10201	21
10202	79
10203	144
10204	315
10205	246
10206	37
10207	339
10208	143
10209	190
10210	391
10211	155
10212	294
10213	72
10214	58
10215	320
10216	2
10217	23
10218	302
10219	13
10220	149
10221	392
10222	78
10223	365
10224	392
10225	365
10226	243
10227	133
10228	113
10229	255
10230	287
10231	143
10232	221
10233	145
10234	152
10235	321
10236	163
10237	221
10238	135
10239	76
10240	139
10241	98
10242	371
10243	345
10244	245
10245	106
10246	332
10247	172
10249	360
10250	257
10252	2
10253	36
10254	78
10255	215
10256	332
10257	37
10258	366
10259	131
10260	14
10261	175
10262	113
10263	69
10264	398
10265	124
10266	10
10267	10
10268	371
10269	65
10270	196
10271	138
10272	279
10273	1
10274	103
10275	149
10276	404
10277	371
10278	129
10279	79
10280	363
10281	361
10282	10
10283	133
10284	198
10285	33
10286	74
10287	336
10288	2
10289	90
10290	393
10291	138
10292	390
10293	122
10294	98
10295	47
10296	135
10298	171
10299	98
10300	129
10301	172
10302	75
10303	339
10304	357
10305	133
10306	133
10307	159
10308	367
10309	318
10310	37
10311	369
10312	148
10313	313
10314	313
10315	300
10316	201
10317	318
10318	343
10319	37
10320	332
10321	321
10322	259
10323	393
10324	173
10325	245
10326	9
10327	284
10328	378
10329	76
10330	326
10331	345
10332	37
10333	357
10334	100
10335	390
10336	1
10337	104
10338	361
10339	149
10340	326
10341	372
10342	342
10343	351
10344	182
10346	168
10347	294
10348	245
10349	13
10350	36
10351	186
10352	186
10353	237
10354	257
10355	198
10356	208
10357	398
10358	306
10359	302
10360	185
10361	38
10362	194
10363	16
10364	140
10365	27
10366	302
10367	65
10368	387
10369	149
10370	369
10371	67
10372	36
10373	392
10374	133
10375	113
10376	258
10377	139
10378	65
10379	294
10380	210
10381	54
10382	361
10383	318
10384	383
10385	255
10386	258
10387	176
10389	400
10390	259
10391	383
10392	356
10393	293
10394	293
10395	6
10396	254
10397	159
10398	72
10399	85
10400	259
10401	208
10402	77
10403	77
10404	409
10405	408
10406	299
10407	130
10408	78
10409	320
10410	64
10411	210
10412	89
10413	129
10414	320
10415	57
10416	364
10417	41
10419	5
10420	258
10421	133
10422	259
10423	153
10424	365
10425	246
10426	14
10427	67
10428	136
10429	364
10430	369
10431	358
10432	320
10433	167
10434	143
10435	246
10436	60
10437	270
10438	257
10439	359
10440	167
10441	346
10442	119
10443	148
10444	360
10445	61
10446	118
10447	279
10449	171
10450	161
10451	186
10452	361
10453	320
10454	341
10455	246
10456	184
10457	184
10458	280
10459	173
10460	179
10461	270
10462	32
10463	359
10464	361
10465	171
10466	6
10468	300
10469	273
10471	399
10472	399
10473	299
10474	365
10475	193
10476	152
10477	395
10478	399
10479	125
10480	125
10481	163
10482	365
10483	125
10484	356
10485	163
10486	301
10487	195
10488	409
10489	301
10490	365
10491	392
10492	106
10493	41
10494	136
10495	90
10496	11
10498	15
10499	315
10500	268
10501	180
10502	94
10503	410
10504	347
10505	354
10507	215
10508	347
10509	162
10510	346
10511	338
10512	372
10513	196
10514	313
10515	78
10516	78
10517	364
10518	262
10520	105
10521	105
10522	255
10523	200
10524	200
10525	366
10526	132
10527	36
10528	57
10529	380
10530	326
10531	319
10532	94
10533	108
10534	363
10535	362
10536	117
10537	99
10538	300
10539	12
10540	319
10541	331
10542	361
10543	14
10544	365
10545	158
10546	134
10547	78
10549	161
10550	374
10551	134
10552	6
10553	195
10554	175
10555	128
10556	325
10557	361
10558	242
10559	144
10560	255
10561	212
10562	90
10563	351
10564	89
10565	67
10567	162
10568	405
10569	128
10570	255
10571	148
10572	296
10573	12
10574	365
10575	136
10576	322
10577	378
10578	12
10579	346
10580	129
10581	88
10582	68
10583	359
10584	154
10585	67
10586	5
10587	296
10588	343
10589	240
10590	5
10591	345
10592	5
10593	136
10594	175
10595	78
10596	374
10597	136
10598	300
10599	89
10600	132
10601	11
10602	175
10603	35
10604	232
10605	231
10606	70
10607	212
10608	257
10609	135
10610	318
10611	142
10612	213
10613	30
10614	118
10615	348
10616	85
10617	133
10618	309
10619	278
10620	88
10621	340
10622	123
10623	399
10624	94
10625	192
10626	59
10627	273
10628	94
10629	140
10630	361
10631	351
10632	342
10633	393
10634	238
10635	74
10636	133
10637	154
10638	393
10639	363
10640	139
10641	374
10642	203
10643	243
10644	38
10645	373
10646	399
10647	228
10648	361
10649	211
10650	352
10651	89
10652	14
10653	371
10654	336
10655	90
10656	372
10657	86
10658	345
10659	371
10660	111
10661	74
10662	6
10663	221
10664	394
10665	402
10666	388
10667	57
10668	212
10669	372
10670	331
10671	357
10672	365
10673	79
10674	198
10675	208
10676	255
10677	14
10678	298
10679	260
10680	79
10681	119
10682	356
10683	84
10684	391
10685	205
10686	8
10687	210
10688	94
10689	180
10690	403
10691	403
10692	300
10693	269
10694	293
10695	362
10696	257
10697	138
10698	106
10699	310
10700	353
10701	341
10702	403
10703	143
10704	293
10705	250
10706	273
10707	363
10708	330
10709	136
10710	302
10711	133
10712	96
10713	294
10714	164
10715	144
10716	137
10717	105
10718	169
10719	135
10720	135
10721	365
10722	222
10723	392
10724	390
10725	133
10726	348
10727	122
10728	110
10729	146
10730	158
10731	361
10732	206
10733	178
10734	243
10735	361
10736	370
10737	361
10738	30
10739	348
10740	366
10741	38
10742	111
10743	266
10744	403
10745	311
10746	341
10747	123
10748	337
10749	185
10750	360
10751	271
10752	137
10753	175
10754	251
10755	348
10756	295
10757	173
10758	37
10759	351
10760	195
10761	94
10762	317
10763	210
10764	341
10765	152
10766	166
10767	48
10768	70
10769	223
10770	154
10771	213
10772	371
10773	211
10774	243
10775	315
10776	144
10777	36
10778	392
10779	116
10780	65
10781	399
10782	79
10783	250
10784	334
10785	348
10786	202
10787	345
10788	361
10789	345
10790	1
10791	361
10792	371
10793	310
10794	371
10795	337
10796	173
10797	348
10798	143
10799	265
10800	46
10801	255
10802	348
10803	400
10804	72
10805	33
10806	186
10807	1
10808	79
10809	79
10810	185
10811	202
10812	50
10813	253
10814	143
10815	252
10816	23
10817	180
10818	339
10819	16
10820	350
10821	302
10822	255
10823	130
10824	94
10825	344
10826	280
10827	320
10828	88
10829	341
10830	138
10831	326
10832	221
10833	266
10834	140
10835	131
10836	140
10837	257
10838	67
10839	353
10840	125
10841	339
10842	166
10843	14
10844	366
10845	40
10846	48
10847	94
10848	140
10849	190
10850	2
10851	167
10852	163
10853	366
10854	360
10855	143
10856	173
10857	67
10858	348
10860	126
10861	367
10862	32
10863	298
10864	329
10865	362
10866	363
10867	345
10868	213
10869	48
10870	134
10871	331
10872	356
10873	371
10874	341
10875	325
10876	277
10877	198
10878	59
10879	279
10880	261
10881	130
10882	345
10883	257
10884	47
10885	196
10886	94
10887	138
10888	75
10889	346
10890	393
10891	198
10892	129
10893	202
10894	2
10895	367
10896	357
10897	138
10898	341
10899	198
10900	372
10901	390
10902	264
10903	300
10904	351
10905	336
10906	175
10907	196
10908	269
10909	310
10910	247
10911	341
10912	337
10913	142
10914	125
10915	5
10917	10
10918	356
10919	331
10920	111
10921	405
10922	363
10923	246
10924	346
10925	372
10926	367
10927	276
10928	278
10929	38
10930	182
10931	198
10932	240
10933	5
10934	192
10935	105
10936	162
10937	261
10938	134
10939	287
10940	390
10941	372
10942	30
10943	369
10944	206
10945	367
10946	133
10947	313
10948	224
10949	348
10950	322
10951	241
10952	168
10953	215
10954	10
10955	1
10956	246
10957	250
10958	365
10959	248
10960	371
10961	171
10962	357
10963	194
10964	365
10965	387
10966	150
10967	369
10968	221
10969	173
10970	65
10971	111
10972	361
10973	139
10974	398
10975	33
10976	27
10977	269
10978	218
10979	169
10980	208
10981	389
10982	125
10983	125
10984	5
10985	218
10986	258
10988	14
10989	106
10990	345
10991	259
10992	336
10993	386
10994	196
10995	348
10996	348
10997	208
10998	177
10999	175
11000	126
11001	111
11002	64
11003	392
11004	356
11005	365
11006	126
11007	346
11008	130
11009	271
11010	346
11011	361
11012	32
11013	137
11014	198
11015	85
11016	85
11017	348
11018	365
11019	341
11020	32
11021	85
11022	300
11023	14
11024	293
11025	315
11026	258
11027	175
11028	263
11029	352
11030	224
11031	72
11032	365
11033	24
11034	1
11035	223
11036	227
11037	192
11038	327
11039	40
11040	139
11041	49
11042	371
11043	250
11044	369
11045	356
11046	212
11047	361
11048	319
11049	367
11050	24
11051	224
11052	344
11053	367
11054	202
11056	192
11057	298
11058	353
11059	221
11060	74
11061	182
11062	372
11063	167
11064	361
11065	306
11066	180
11067	137
11068	223
11069	167
11070	348
11071	367
11072	306
11073	304
11074	266
11075	201
11076	173
11077	175
11078	361
11079	395
11080	167
11081	403
11082	138
11083	145
11084	145
11085	155
11086	374
11087	403
11088	403
11089	55
11090	316
11091	94
11092	11
11093	403
11094	350
11095	352
11096	200
11097	310
11098	319
11099	10
11100	133
11101	106
11102	231
11103	358
11105	221
11106	115
11107	188
11108	316
11109	127
11110	204
11111	50
11112	257
11113	302
11114	32
11115	360
11116	403
11117	221
11118	94
11119	403
11120	173
11121	358
11122	20
11123	278
11124	212
11125	225
11126	225
11127	367
11128	188
11129	202
11130	227
11131	276
11132	318
11133	111
11134	385
11135	263
11136	371
11137	301
11138	2
11139	134
11140	311
11141	339
11142	277
11143	363
11144	123
11145	365
11146	140
11147	401
11148	201
11149	395
11150	60
11151	123
11152	404
11153	109
11154	394
11155	70
11156	339
11157	365
11158	10
11159	300
11160	300
11161	39
11162	298
11163	152
11164	357
11165	300
11166	370
11167	128
11168	365
11169	327
11170	300
11171	348
11172	104
11173	37
11174	268
11175	104
11176	350
11177	376
11178	384
11179	10
11180	115
11181	361
11182	350
11183	134
11184	298
11185	36
11186	276
11187	129
11188	201
11189	156
11190	160
11191	18
11192	313
11193	298
11194	377
11195	133
11196	372
11197	133
11198	366
11199	201
11200	156
11201	262
11202	267
11203	390
11204	135
11205	94
11206	227
11207	19
11208	128
11209	198
11210	261
11211	116
11212	371
11213	300
11214	227
11215	139
11216	227
11217	392
11218	371
11219	10
11220	160
11221	227
11222	261
11223	208
11224	30
11225	143
11226	107
11227	261
11228	125
11229	345
11230	177
11231	300
11232	227
11233	385
11234	298
11235	341
11236	351
11237	160
11238	130
11239	177
11240	146
11241	128
11242	365
11243	365
11244	10
11245	261
11246	39
11247	10
11248	90
11249	55
11250	76
11251	310
11252	359
11253	61
11254	189
11255	76
11256	301
11257	252
11258	90
11259	398
11260	94
11261	296
11262	152
11263	136
11264	136
11265	398
11266	341
11267	409
11268	352
11269	302
11270	76
11271	61
11272	350
11273	133
11274	295
11275	83
11276	83
11277	83
11278	95
11279	135
11280	302
11281	36
11282	294
11283	294
11284	192
11285	95
11286	33
11287	177
11288	348
11289	348
11291	340
11292	340
11293	370
11294	177
11295	177
11296	363
11297	195
11298	340
11299	340
11300	340
11301	95
11302	363
11303	78
11304	162
11305	393
11306	142
11307	97
11308	106
11309	97
11310	334
11311	97
11312	97
11313	300
11314	366
11315	38
11316	151
11317	221
11318	139
11319	341
11320	224
11321	143
11322	246
11323	29
11324	346
11325	14
11326	143
11327	138
11328	326
11329	265
11330	325
11331	138
11332	345
11333	68
11334	300
11335	300
11336	251
11337	133
11338	351
11339	36
11340	346
11341	221
11342	386
11343	346
11345	194
11346	79
11347	185
11348	251
11349	325
11350	88
11351	302
11352	325
11353	332
11354	187
11355	187
11356	346
11357	29
11358	187
11359	143
11360	351
11361	143
11362	145
11363	177
11364	145
11365	302
11366	346
11367	35
11368	335
11369	221
11370	293
11371	96
11372	348
11373	173
11374	79
11377	184
11378	365
11379	255
11380	273
11381	345
11382	116
11383	298
11384	371
11385	41
11386	315
11387	255
11389	373
11390	8
11391	363
11392	4
11393	347
11394	345
11395	138
11396	79
11397	133
11398	257
11399	89
11400	339
11401	255
11402	28
11403	257
11404	255
11405	30
11406	138
11407	265
11408	98
11409	348
11410	5
11411	167
11412	61
11413	6
11414	385
11415	410
11416	362
11417	143
11418	98
11419	152
11420	105
11421	358
11422	20
11423	173
11424	327
11425	265
11426	361
11427	94
11428	355
11429	134
11430	180
11431	336
11432	243
11433	370
11434	58
11435	161
11436	373
11437	265
11438	125
11439	252
11440	205
11441	2
11442	327
11443	180
11444	38
11446	72
11448	162
11449	355
11450	196
11451	330
11452	358
11453	365
11455	119
11456	152
11457	191
11458	79
11459	94
11460	359
11461	69
11462	186
11463	168
11464	83
11465	96
11466	266
11467	72
11468	365
11469	210
11470	300
11471	2
11472	341
11473	125
11474	300
11475	201
11476	173
11477	133
11478	72
11479	162
11480	370
11482	347
11483	173
11484	363
11485	137
11486	391
11487	188
11488	137
11489	79
11490	79
11491	371
11492	364
11493	21
11494	259
11495	268
11496	90
11497	90
11498	215
11499	173
11500	370
11501	348
11502	123
11503	61
11504	298
11505	37
11506	332
11507	103
11508	146
11509	118
11510	347
11511	366
11512	345
11513	168
11514	149
11515	169
11516	166
11517	348
11518	267
11519	155
11520	39
11521	39
11522	318
11523	179
11524	126
11525	143
11526	166
11527	255
11528	205
11529	163
11530	163
11531	406
11532	106
11533	54
11534	360
11535	360
11536	98
11537	190
11538	190
11539	172
11540	145
11541	78
11542	37
11543	113
11544	366
11545	72
11546	116
11547	391
11548	341
11549	363
11550	246
11551	361
11552	311
11553	138
11554	13
11555	406
11556	145
11557	72
11558	386
11559	106
11560	366
11561	403
11562	380
11563	129
11564	371
11565	338
11566	362
11567	90
11568	264
11569	77
11570	325
11571	365
11572	392
11573	300
11574	376
11575	363
11576	79
11577	395
11578	149
11579	187
11580	361
11581	198
11582	97
11583	133
11584	133
11585	128
11586	329
11587	299
11588	198
11589	257
11590	345
11591	371
11592	404
11593	167
11594	152
11595	361
11596	361
11597	341
11598	404
11599	30
11600	315
11601	276
11602	152
11603	261
11604	371
11605	255
11606	185
11607	332
11608	76
11609	346
11610	343
11611	25
11612	60
11613	276
11614	138
11615	1
11616	182
11617	345
11618	311
11619	259
11620	403
11621	341
11622	13
11623	67
11624	56
11625	257
11626	369
11627	225
11628	56
11629	133
11632	311
11633	404
11634	136
11635	177
11636	150
11637	32
11638	65
11639	28
11640	70
11641	69
11642	185
11643	387
11644	386
11645	386
11646	5
11647	26
11648	265
11649	258
11650	408
11651	408
11652	61
11653	61
11654	346
11655	371
11656	20
11657	184
11658	349
11659	29
11660	20
11661	261
11662	137
11663	361
11664	169
11665	386
11666	179
11667	177
11668	177
11669	139
11670	64
11671	78
11672	409
11673	259
11674	111
11675	363
11676	259
11677	363
11678	145
11679	386
11680	365
11681	358
11682	215
11683	364
11684	364
11685	365
11686	79
11687	348
11688	133
11689	351
11690	152
11691	315
11692	65
11693	5
11694	408
11696	365
11697	276
11698	61
11699	180
11700	375
11701	371
11702	373
11703	366
11705	138
11706	173
11707	315
11708	184
11709	184
11710	67
11711	367
11712	346
11713	143
11714	32
11715	367
11716	162
11717	361
11718	341
11719	215
11720	266
11721	34
11722	53
11723	188
11724	67
11725	67
11726	225
11727	361
11728	361
11729	361
11730	162
11731	361
11732	44
11733	111
11734	44
11735	394
11736	129
11737	140
11738	359
11739	34
11740	34
11741	178
11742	104
11743	410
11744	259
11745	143
11746	104
11748	345
11751	30
11752	264
11753	264
11754	133
11755	365
11756	310
11757	6
11758	392
11759	388
11760	349
11761	365
11762	139
11763	359
11764	144
11766	359
11767	139
11768	94
11769	375
11770	14
11771	300
11772	21
11773	70
11774	304
11775	85
11776	225
11777	300
11778	89
11779	238
11780	392
11781	346
11782	125
11783	59
11784	341
11785	387
11786	321
11787	58
11788	192
11789	243
11790	238
11791	328
11792	94
11793	175
11794	392
11795	394
11796	20
11797	392
11798	65
11799	208
11800	365
11801	365
11802	251
11803	256
11804	144
11805	278
11806	304
11807	58
11808	391
11809	307
11810	259
11811	390
11812	300
11813	268
11814	346
11815	9
11816	58
11817	111
11818	61
11819	251
11820	387
11821	291
11822	339
11823	58
11824	341
11825	33
11826	291
11827	255
11828	380
11829	113
11830	196
11831	74
11832	124
11833	391
11834	356
11835	201
11836	341
11837	344
11838	94
11839	365
11840	9
11841	251
11843	104
11844	240
11845	129
11846	322
11847	201
11848	134
11849	324
11850	130
11851	393
11852	289
11853	194
11854	210
11855	16
11856	113
11857	380
11858	210
11859	9
11860	387
11861	141
11862	32
11863	94
11864	392
11865	125
11866	85
11867	399
11868	14
11869	14
11871	201
11872	259
11873	59
11874	89
11875	200
11876	9
11877	40
11878	204
11879	41
11880	138
11881	348
11882	167
11883	97
11884	251
11885	222
11886	135
11887	19
11888	19
11889	353
11890	97
11891	363
11892	128
11893	370
11894	370
11895	133
11896	110
11897	246
11898	329
11899	380
11900	2
11901	399
11902	208
11903	262
11904	14
11905	261
11906	77
11907	45
11908	111
11909	360
11910	7
11911	138
11912	356
11913	186
11914	345
11916	157
11917	367
11918	65
11919	242
11920	67
11921	360
11922	203
11923	103
11924	49
11925	94
11926	330
11927	241
11928	88
11929	349
11930	365
11931	392
11932	327
11933	392
11934	355
11935	74
11936	410
11937	259
11938	332
11939	111
11940	157
11941	195
11942	329
11943	370
11944	21
11945	19
11946	37
11947	166
11948	14
11949	133
11950	2
11951	302
11952	150
11953	369
11954	336
11955	311
11956	302
11957	262
11958	371
11959	371
11960	203
11961	312
11962	49
11963	349
11964	88
11965	142
11966	119
11967	130
11968	182
11969	291
11970	175
11971	168
11972	312
11973	135
11974	253
11975	262
11976	142
11977	142
11978	261
11979	5
11980	164
11981	185
11982	366
11983	177
11984	58
11985	186
11986	365
11987	41
11988	32
11989	332
11990	310
11991	352
11992	203
11993	33
11994	345
11995	88
11996	110
11998	108
11999	14
12000	258
12001	351
12002	179
12003	167
