觳	1
斐	24
齑	1
斓	1
於	1
旆	1
旄	1
旃	1
旌	1
旎	1
旒	1
旖	1
炀	1
炜	24
炖	9
炝	1
炻	1
烀	1
炷	2
炫	1
炱	1
烨	45
烊	1
焐	5
焓	1
焖	3
焯	1
焱	6
煳	1
煜	3
煨	3
煅	1
煲	2
煊	1
煸	2
煺	1
熘	1
熳	1
熵	1
熨	5
熠	1
燠	1
燔	1
燧	1
燹	1
爝	1
爨	1
灬	1
焘	8
煦	13
熹	2
戾	1
戽	1
扃	1
扈	13
扉	1
礻	1
祀	1
祆	1
祉	1
祛	7
祜	1
祓	1
祚	1
祢	8
祗	1
祠	3
祯	1
祧	1
祺	1
禅	5
禊	1
禚	1
禧	1
禳	1
忑	1
忐	1
怼	1
恝	1
恚	1
恧	1
恁	1
恙	1
恣	1
悫	1
愆	1
愍	1
慝	1
憩	1
憝	1
懋	1
懑	1
戆	1
肀	1
聿	10
沓	19
泶	1
淼	5
矶	1
矸	1
砀	1
砉	1
砗	1
砘	1
砑	1
斫	1
砭	1
砜	1
砝	1
砹	1
砺	2
砻	1
砟	1
砼	4
砥	1
砬	1
砣	1
砩	1
硎	1
硭	1
硖	1
硗	1
砦	1
硐	1
硇	1
硌	3
硪	1
碛	1
碓	1
碚	3
碇	1
碜	1
碡	1
碣	1
碲	1
碹	1
碥	1
磔	1
磙	1
磉	1
磬	3
磲	1
礅	1
磴	1
礓	1
礤	1
礞	1
礴	1
龛	3
黹	1
黻	1
黼	1
盱	1
眄	1
眍	1
盹	1
眇	1
眈	1
眚	1
眢	1
眙	1
眭	1
眦	1
眵	1
眸	1
睐	1
睑	1
睇	1
睃	1
睚	1
睨	1
睢	1
睥	1
睿	2
瞍	1
睽	1
瞀	1
瞌	1
瞑	1
瞟	2
瞠	1
瞰	1
瞵	1
瞽	1
町	1
畀	1
畎	1
畋	1
畈	2
畛	1
畲	2
畹	1
疃	1
罘	1
罡	1
罟	1
詈	1
罨	1
罴	1
罱	1
罹	1
羁	2
罾	1
盍	1
盥	1
蠲	1
钅	1
钆	1
钇	1
钋	2
钊	13
钌	1
钍	2
钏	1
钐	1
钔	1
钗	1
钕	1
钚	3
钛	13
钜	1
钣	1
钤	1
钫	1
钪	1
钭	1
钬	1
钯	1
钰	22
钲	1
钴	6
钶	1
钷	1
钸	1
钹	1
钺	3
钼	2
钽	3
钿	1
铄	1
铈	1
铉	1
铊	1
铋	1
铌	3
铍	1
铎	30
铐	2
铑	1
铒	1
铕	1
铖	1
铗	1
铙	1
铘	1
铛	1
铞	1
铟	1
铠	1
铢	55
铤	1
铥	1
铧	1
铨	1
铪	1
铩	1
铫	1
铮	12
铯	1
铳	1
铴	1
铵	1
铷	1
铹	1
铼	1
铽	1
铿	7
锃	1
锂	13
锆	1
锇	1
锉	1
锊	1
锍	1
锎	1
锏	1
锒	1
锓	1
锔	1
锕	1
锖	1
锘	1
锛	1
锝	1
锞	1
锟	1
锢	1
锪	1
锫	1
锩	1
锬	1
锱	1
锲	9
锴	2
锶	4
锷	1
锸	1
锼	1
锾	1
锿	1
镂	1
锵	3
镄	1
镅	1
镆	1
镉	4
镌	3
镎	1
镏	1
镒	1
镓	1
镔	1
镖	1
镗	1
镘	1
镙	1
镛	2
镞	1
镟	1
镝	1
镡	1
镢	1
镤	1
镥	1
镦	1
镧	1
镨	1
镩	1
镪	1
镫	1
镬	1
镯	1
镱	1
镲	1
镳	1
锺	1
矧	1
矬	1
雉	5
秕	1
秭	1
秣	1
秫	1
稆	1
嵇	6
稃	1
稂	1
稞	1
稔	1
稹	1
稷	1
穑	1
黏	1
馥	1
穰	1
皈	1
皎	1
皓	7
皙	1
皤	1
瓞	1
瓠	1
甬	7
鸠	1
鸢	1
鸨	1
鸩	1
鸪	1
鸫	1
鸬	1
鸲	1
鸱	1
鸶	1
鸸	1
鸷	1
鸹	1
鸺	1
鸾	1
鹁	1
鹂	3
鹄	1
鹆	1
鹇	1
鹈	1
鹉	1
鹋	1
鹌	1
鹎	1
鹑	1
鹕	1
鹗	1
鹚	1
鹛	1
鹜	1
鹞	1
鹣	1
鹦	1
鹧	1
鹨	1
鹩	1
鹪	1
鹫	1
鹬	1
鹱	1
鹭	1
鹳	1
疒	1
疔	1
疖	1
疠	1
疝	1
疬	1
疣	1
疳	1
疴	1
疸	1
痄	1
疱	1
疰	1
痃	1
痂	1
痖	1
痍	1
痣	4
痨	1
痦	1
痤	1
痫	1
痧	1
瘃	1
痱	1
痼	1
痿	1
瘐	1
瘀	1
瘅	1
瘌	1
瘗	1
瘊	1
瘥	1
瘘	1
瘕	1
瘙	1
瘛	1
瘼	1
瘢	1
瘠	2
癀	1
瘭	1
瘰	1
瘿	1
瘵	1
癃	1
瘾	25
瘳	1
癍	1
癞	1
癔	1
癜	1
癖	3
癫	1
癯	1
翊	1
竦	1
穸	1
穹	4
窀	1
窆	1
窈	1
窕	1
窦	28
窠	2
窬	1
窨	1
窭	1
窳	1
衤	1
衩	1
衲	1
衽	1
衿	1
袂	1
袢	1
裆	1
袷	1
袼	1
裉	1
裢	1
裎	1
裣	1
裥	1
裱	1
褚	91
裼	1
裨	1
裾	1
裰	1
褡	1
褙	1
褓	1
褛	1
褊	1
褴	1
褫	1
褶	2
襁	1
襦	1
襻	1
疋	1
胥	15
皲	1
皴	1
矜	4
耒	1
耔	1
耖	1
耜	1
耠	1
耢	1
耥	1
耦	1
耧	1
耩	1
耨	1
耱	1
耋	1
耵	1
聃	1
聆	3
聍	1
聒	1
聩	1
聱	1
覃	24
顸	1
颀	1
颃	1
颉	1
颌	1
颍	1
颏	1
颔	2
颚	1
颛	1
颞	1
颟	1
颡	1
颢	1
颥	1
颦	1
虍	1
虔	2
虬	1
虮	1
虿	1
虺	1
虼	1
虻	1
蚨	1
蚍	1
蚋	1
蚬	1
蚝	1
蚧	1
蚣	1
蚪	1
蚓	1
蚩	1
蚶	1
蛄	1
蚵	1
蛎	1
蚰	1
蚺	1
蚱	1
蚯	1
蛉	1
蛏	1
蚴	1
蛩	1
蛱	1
蛲	1
蛭	1
蛳	1
蛐	1
蜓	1
蛞	1
蛴	1
蛟	1
蛘	1
蛑	1
蜃	1
蜇	1
蛸	1
蜈	1
蜊	1
蜍	1
蜉	1
蜣	1
蜻	1
蜞	1
蜥	1
蜮	1
蜚	1
蜾	1
蝈	1
蜴	1
蜱	1
蜩	1
蜷	1
蜿	1
螂	1
蜢	1
蝽	1
蝾	1
蝻	1
蝠	1
蝰	1
蝌	1
蝮	1
螋	1
蝓	1
蝣	1
蝼	1
蝤	1
蝙	1
蝥	1
螓	1
螯	1
螨	1
蟒	1
蟆	1
螈	1
螅	1
螭	1
螗	1
螃	1
螫	1
蟥	1
螬	1
螵	1
螳	1
蟋	1
蟓	1
螽	1
蟑	1
蟀	1
蟊	1
蟛	1
蟪	1
蟠	1
蟮	1
蠖	1
蠓	1
蟾	1
蠊	1
蠛	1
蠡	1
蠹	1
蠼	1
缶	1
罂	1
罄	2
罅	1
舐	1
竺	3
竽	1
笈	1
笃	7
笄	1
笕	1
笊	1
笫	1
笏	1
筇	1
笸	1
笪	14
笙	1
笮	1
笱	1
笠	1
笥	1
笤	1
笳	1
笾	1
笞	1
筘	1
筚	1
筅	1
筵	1
筌	1
筝	1
筠	1
筮	1
筻	1
筢	1
筲	1
筱	1
箐	1
箦	1
箧	1
箸	1
箬	1
箝	1
箨	1
箅	1
箪	1
箜	1
箢	1
箫	5
箴	1
篑	1
篁	1
篌	1
篝	1
篚	1
篥	1
篦	1
篪	1
簌	1
篾	1
篼	1
簏	1
簖	1
簋	1
簟	1
簪	1
簦	1
簸	1
籁	4
籀	1
臾	1
舁	1
舂	1
舄	1
臬	1
衄	1
舡	1
舢	1
舣	1
舭	1
舯	1
舨	1
舫	20
舸	42
舻	1
舳	1
舴	1
舾	1
艄	1
艉	1
艋	1
艏	1
艚	1
艟	1
艨	1
衾	1
袅	1
袈	1
裘	14
裟	1
襞	1
羝	1
羟	1
羧	1
羯	1
羰	1
羲	1
籼	1
敉	1
粑	1
粝	1
粜	1
粞	1
粢	1
粲	1
粼	1
粽	1
糁	1
糇	1
糌	1
糍	1
糈	1
糅	2
糗	1
糨	1
艮	1
暨	150
羿	1
翎	4
翕	1
翥	17
翡	1
翦	10
翩	1
翮	1
翳	1
糸	1
絷	1
綦	1
綮	1
繇	1
纛	1
麸	1
麴	1
赳	1
趄	1
趔	1
趑	1
趱	1
赧	1
赭	1
豇	1
豉	1
酊	1
酐	1
酎	1
酏	1
酤	1
酢	1
酡	1
酰	1
酩	6
酯	3
酽	1
酾	1
酲	1
酴	1
酹	1
醌	1
醅	1
醐	1
醍	1
醑	1
醢	1
醣	1
醪	1
醭	1
醮	1
醯	1
醵	1
醴	1
醺	1
豕	1
鹾	1
趸	5
跫	1
踅	1
蹙	2
蹩	1
趵	1
趿	1
趼	1
趺	1
跄	1
跖	1
跗	1
跚	1
跞	1
跎	1
跏	1
跛	1
跆	1
跬	1
跷	7
跸	1
跣	1
跹	1
跻	1
跤	12
踉	1
跽	1
踔	1
踝	1
踟	1
踬	1
踮	1
踣	1
踯	1
踺	1
蹀	1
踹	4
踵	1
踽	1
踱	3
蹉	1
蹁	1
蹂	1
蹑	1
蹒	1
蹊	1
蹰	1
蹶	1
蹼	1
蹯	1
蹴	1
躅	1
躏	1
躔	1
躐	1
躜	1
躞	1
豸	1
貂	1
貊	1
貅	1
貘	1
貔	1
斛	2
觖	1
觞	1
觚	1
觜	1
觥	1
觫	1
觯	1
訾	3
謦	1
靓	1
雩	1
雳	1
雯	72
霆	1
霁	6
霈	1
霏	1
霎	1
霪	1
霭	1
霰	1
霾	1
龀	1
龃	1
龅	1
龆	1
龇	1
龈	1
龉	1
龊	1
龌	1
黾	1
鼋	1
鼍	1
隹	1
隼	1
隽	1
雎	1
雒	1
瞿	19
雠	1
銎	1
銮	1
鋈	1
錾	1
鍪	1
鏊	1
鎏	1
鐾	1
鑫	19
鱿	1
鲂	1
鲅	1
鲆	1
鲇	1
鲈	1
稣	1
鲋	1
鲎	1
鲐	1
鲑	1
鲒	1
鲔	1
鲕	1
鲚	1
鲛	1
鲞	1
鲟	1
鲠	1
鲡	1
鲢	1
鲣	1
鲥	1
鲦	1
鲧	1
鲨	1
鲩	1
鲫	1
鲭	1
鲮	1
鲰	1
鲱	1
鲲	6
鲳	1
鲴	1
鲵	1
鲶	1
鲷	1
鲺	1
鲻	1
鲼	1
鲽	1
鳄	1
鳅	1
鳆	1
鳇	1
鳊	1
鳋	1
鳌	2
鳍	1
鳎	1
鳏	1
鳐	1
鳓	1
鳔	1
鳕	1
鳗	1
鳘	1
鳙	1
鳜	1
鳝	1
鳟	1
鳢	1
靼	1
鞅	2
鞑	1
鞒	1
鞔	1
鞯	1
鞫	1
鞣	1
鞲	1
鞴	1
骱	1
骰	1
骷	1
鹘	1
骶	1
骺	1
骼	1
髁	1
髀	1
髅	1
髂	1
髋	1
髌	1
髑	1
魅	1
魃	1
魇	1
魉	1
魈	1
魍	1
魑	1
飨	22
餍	1
餮	1
饕	1
饔	1
髟	1
髡	1
髦	1
髯	5
髫	1
髻	1
髭	1
髹	1
鬈	1
鬏	1
鬓	2
鬟	1
鬣	1
麽	1
麾	1
縻	1
麂	1
麇	1
麈	1
麋	1
麒	1
鏖	1
麝	1
麟	10
黛	1
黜	1
黝	1
黠	1
黟	1
黢	1
黩	1
黧	1
黥	1
黪	1
黯	1
鼢	1
鼬	1
鼯	1
鼹	1
鼷	1
鼽	1
鼾	1
齄	1
镕	10
銍	1
礽	1
騋	1
鲉	1
祇	2
碕	1
舲	1
蕸	1
１	50
２	45
３	45
４	40
７	35
０	50
５	50
６	45
８	50
９	45
